"UNCode","CountryName","Code","ISO3Code","UNICEFCode","MDGRegion1","MDGRegion1excl","MDGRegion2","MDGRegion3","MDGRegion4","MDGRegion5","UNICEFRegion1","UNICEFRegion2","UNICEFRegion3","UNICEFRegion4","UNICEFRegion5","UNICEFRegion6","WHORegion1","WBRegion1","WBRegion2","WBRegion3","WBRegion4","UNPDRegion1","UNPDRegion2","UNPDRegion3","UNPDRegion4","UNPDRegion5","OICRegion1","OICRegion2","OICRegion3","OICRegion4","Countdown.and.COIA.75.Priority.Countries","ECAAfrica","AURegion1","AURegion2","FragileCountries2013","FragileCountries2014","FragileCountries2015","USAIDcountry","M49Region1","M49Region2","M49Region3","UNICEFCountry","pop01950","pop01951","pop01952","pop01953","pop01954","pop01955","pop01956","pop01957","pop01958","pop01959","pop01960","pop01961","pop01962","pop01963","pop01964","pop01965","pop01966","pop01967","pop01968","pop01969","pop01970","pop01971","pop01972","pop01973","pop01974","pop01975","pop01976","pop01977","pop01978","pop01979","pop01980","pop01981","pop01982","pop01983","pop01984","pop01985","pop01986","pop01987","pop01988","pop01989","pop01990","pop01991","pop01992","pop01993","pop01994","pop01995","pop01996","pop01997","pop01998","pop01999","pop02000","pop02001","pop02002","pop02003","pop02004","pop02005","pop02006","pop02007","pop02008","pop02009","pop02010","pop02011","pop02012","pop02013","pop02014","pop02015","pop02016","pop02017","pop02018","pop02019","pop02020","pop02021","pop02022","pop02023","pop02024","pop02025","pop02026","pop02027","pop02028","pop02029","pop02030","pop02031","pop02032","pop02033","pop02034","pop02035","pop02036","pop02037","pop02038","pop02039","pop02040","pop02041","pop02042","pop02043","pop02044","pop02045","pop02046","pop02047","pop02048","pop02049","pop02050","pop1to41950","pop1to41951","pop1to41952","pop1to41953","pop1to41954","pop1to41955","pop1to41956","pop1to41957","pop1to41958","pop1to41959","pop1to41960","pop1to41961","pop1to41962","pop1to41963","pop1to41964","pop1to41965","pop1to41966","pop1to41967","pop1to41968","pop1to41969","pop1to41970","pop1to41971","pop1to41972","pop1to41973","pop1to41974","pop1to41975","pop1to41976","pop1to41977","pop1to41978","pop1to41979","pop1to41980","pop1to41981","pop1to41982","pop1to41983","pop1to41984","pop1to41985","pop1to41986","pop1to41987","pop1to41988","pop1to41989","pop1to41990","pop1to41991","pop1to41992","pop1to41993","pop1to41994","pop1to41995","pop1to41996","pop1to41997","pop1to41998","pop1to41999","pop1to42000","pop1to42001","pop1to42002","pop1to42003","pop1to42004","pop1to42005","pop1to42006","pop1to42007","pop1to42008","pop1to42009","pop1to42010","pop1to42011","pop1to42012","pop1to42013","pop1to42014","pop1to42015","pop1to42016","pop1to42017","pop1to42018","pop1to42019","pop1to42020","pop1to42021","pop1to42022","pop1to42023","pop1to42024","pop1to42025","pop1to42026","pop1to42027","pop1to42028","pop1to42029","pop1to42030","pop1to42031","pop1to42032","pop1to42033","pop1to42034","pop1to42035","pop1to42036","pop1to42037","pop1to42038","pop1to42039","pop1to42040","pop1to42041","pop1to42042","pop1to42043","pop1to42044","pop1to42045","pop1to42046","pop1to42047","pop1to42048","pop1to42049","pop1to42050"
795,"Turkmenistan",143,"TKM","TUK","Caucasus and Central Asia","Caucasus and Central Asia","Developing regions","","","","CEE/CIS","CEE/CIS","","Developing countries","","","Europe","Upper middle income","Europe and Central Asia","Middle income","Low and middle income","Asia","","Less developed regions","Excluding least developed countries","Excluding China","OIC","Asia/other","OIC Upper middle income","OIC Middle income","Countdown","","","","Non-fragile","Non-fragile","Non-fragile","","Asia","Central Asia","",1,18776,18180,18726,19951,21546,23299,25031,26697,28291,29853,31419,32993,34492,35748,36555,36798,36269,35212,34029,33266,33312,34533,36538,38938,41173,42845,43777,44188,44324,44557,45167,46316,47769,49479,51355,53299,55282,57285,59133,60620,61579,61672,61350,60435,58757,56299,53110,49164,45284,42555,41696,43432,47018,51405,55136,57189,56697,54601,51674,49092,47732,47975,49369,51378,53209,54282,54376,53776,52712,51551,50574,49892,49362,48924,48472,47931,47317,46645,45962,45335,44807,44436,44158,43953,43786,43626,43495,43369,43245,43123,43008,42932,42856,42755,42608,42396,42142,41823,41457,41069,40680,50167,57621,62114,66372,71223,77079,83154,89487,95822,102080,108355,114897,121163,126978,131934,135738,139907,141553,141426,141028,141584,139991,141649,145793,150588,154477,159834,163757,166482,169020,172099,174757,178226,182417,187077,192191,198730,205138,211354,217370,223392,231347,236377,238938,239086,236723,232622,225373,216065,206902,199528,187622,183763,185665,189151,191405,201536,204847,203355,201178,201257,198176,198281,200942,203844,205486,208831,210136,209695,208632,207663,205666,203786,202030,200052,197628,194993,192292,189508,186765,184158,181764,179624,177726,176029,174538,173884,173089,172239,171460,170875,170872,170680,170366,169952,169465,169224,168646,167807,166801,165688
798,"Tuvalu",89,"TUV","TUV","Oceania","Oceania","Developing regions","","Least developed countries","","East Asia and Pacific","East Asia and Pacific","Asia","Developing countries","Least developed countries","","Western Pacific","Upper middle income","East Asia and Pacific","Middle income","Low and middle income","Oceania","","Less developed regions","Least developed countries","Excluding China","","","","","","","","","Fragile","Fragile","Fragile","","Oceania","Polynesia","",1,88,81,80,83,87,90,93,94,94,97,99,105,113,120,123,121,113,100,84,70,62,62,66,75,82,87,87,83,78,75,75,81,89,100,109,117,121,122,123,121,119,117,112,109,108,107,111,117,123,128,131,128,124,118,111,106,103,100,98,96,95,95,95,96,97,99,102,105,107,111,113,115,117,119,120,120,121,120,120,119,117,115,114,111,110,108,106,105,105,103,100,98,94,92,89,86,85,84,84,83,84,242,275,290,303,315,329,339,349,358,365,378,384,397,413,427,432,446,437,416,390,370,329,309,304,303,298,308,308,301,295,299,299,311,329,351,370,406,431,448,459,468,470,470,467,463,463,446,445,454,465,472,486,489,484,476,468,453,439,426,417,406,393,385,380,376,376,380,384,391,398,406,420,432,440,448,456,464,469,474,475,476,473,469,464,457,450,442,436,427,418,409,410,406,397,388,383,367,356,350,345,342
800,"Uganda",13,"UGA","UGD","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","Eastern Africa","Least developed countries","","Eastern and Southern Africa","Sub-Saharan Africa","Africa","Developing countries","Least developed countries","","Africa","Low income","Sub-Saharan Africa","Low income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Least developed countries","Excluding China","OIC","Africa","OIC Low income","","Countdown","Eastern Africa","Africa","Eastern Africa","Non-fragile","Non-fragile","Non-fragile","USAID","Africa","Eastern Africa","",1,102015,111332,118513,124019,128172,131222,132529,133810,135430,137807,141354,145543,151147,157766,164823,171837,178441,185112,191600,197641,203103,208280,212989,217679,222961,229256,235898,243669,252268,261253,270312,278357,286639,295429,305103,315898,326204,337632,349957,362887,376180,390530,405390,420232,434404,447506,459185,469989,480938,493418,508364,525060,544205,564738,585201,604510,621040,636687,651769,666847,682397,697532,713181,729513,746726,764911,782991,802092,821761,841371,860455,877880,894851,911653,928736,946416,964342,982867,1001635,1020173,1038112,1054777,1070927,1086659,1102175,1117619,1132883,1148122,1163141,1177690,1191602,1204776,1217378,1229626,1241837,1254226,1267160,1280259,1293318,1306036,1318175,366979,375655,390590,405916,420132,433837,455403,469448,479749,490387,504795,519840,535797,553502,572633,593295,619153,643036,665440,686801,707546,733015,753884,771987,790224,811617,836213,860780,886344,913254,942185,976806,1007855,1037582,1069370,1106791,1151656,1194052,1235951,1278898,1324358,1378272,1429701,1479552,1528298,1577179,1637726,1689045,1735163,1782556,1837369,1896402,1958540,2024460,2092569,2162104,2240571,2311410,2377097,2441580,2508469,2577225,2642399,2706240,2770899,2838614,2907453,2976592,3046519,3117227,3189291,3269110,3342279,3411244,3479647,3550961,3627301,3700421,3771864,3842633,3914283,3993002,4065003,4132438,4198058,4264488,4334486,4399982,4462388,4522658,4581940,4644609,4701882,4755277,4806839,4858470,4912520,4964355,5014617,5063663,5112238
804,"Ukraine",155,"UKR","UKR","Developed regions","Developed regions","Developed regions","","","","CEE/CIS","CEE/CIS","","","","","Europe","Lower middle income","Europe and Central Asia","Middle income","Low and middle income","Europe","","More developed regions","More developed regions","","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Europe","Eastern Europe","",1,413361,441618,464512,477237,477301,464159,438187,406057,372892,345262,329329,329368,342549,362017,377771,382856,374093,354785,331676,314474,309899,321914,345943,375145,399788,413043,411835,399589,381235,364244,353990,353297,358911,367164,372676,371645,362859,348007,329530,311049,295230,283650,274765,267281,259165,249056,237356,224260,211119,199776,191593,186228,183540,184325,189527,199500,214967,235102,255711,271123,277417,271764,256934,237247,219158,207429,204483,207731,214572,220903,223701,222141,217421,210612,203357,196874,191378,186541,182380,178844,175929,173799,172376,171671,171660,172273,173529,175288,177363,179505,181497,183347,184981,186227,186919,186986,186401,185123,183330,181262,179085,1098213,1261484,1387367,1474922,1525587,1564480,1677729,1706229,1686651,1654164,1631867,1542477,1507897,1512169,1519757,1503857,1507959,1483136,1436483,1393265,1370663,1325777,1325640,1358223,1396173,1420730,1487427,1511307,1502740,1486997,1483634,1467669,1466446,1477127,1485177,1479895,1480156,1461521,1426855,1385787,1345052,1291600,1245318,1204357,1161837,1112071,1061297,1008583,954339,903110,859468,819987,789298,769129,760348,761201,758338,777390,808864,840906,870475,954157,988843,991635,985905,984877,941125,922716,921919,921795,911048,902407,889181,870700,851241,833047,814675,795684,777036,758984,742182,726282,712949,702126,693788,687976,686279,686340,688067,691335,696235,706072,714296,721261,727268,732714,738929,741875,742346,741071,738335
807,"Macedonia",151,"MKD","MCD","Developed regions","Developed regions","Developed regions","","","","CEE/CIS","CEE/CIS","","","","","Europe","Upper middle income","Europe and Central Asia","Middle income","Low and middle income","Europe","","More developed regions","More developed regions","","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Europe","Southern Europe","",1,19289,21305,22546,23081,22997,22390,21371,20196,19035,18085,17538,17532,17986,18746,19567,20255,20692,21022,21180,21094,20736,20063,19123,18115,17316,16920,16975,17420,18091,18742,19188,19472,19554,19454,19212,18862,18416,17853,17237,16653,16165,15870,15686,15562,15418,15190,14651,14039,13410,12856,12441,12236,12181,12194,12170,12027,11720,11292,10846,10520,10409,10576,10951,11417,11811,12015,11980,11758,11429,11101,10857,10738,10697,10703,10707,10670,10594,10485,10351,10208,10068,9938,9807,9680,9557,9441,9342,9249,9168,9098,9042,9006,8984,8969,8960,8953,8956,8956,8954,8942,8919,64216,68608,73280,76830,78862,79894,82790,83161,82180,80881,79814,76406,74826,74646,74974,75174,76311,77171,77650,77832,77862,79165,78819,77485,76066,75203,72778,71946,72276,72868,72991,73524,73805,73711,73381,72961,73132,72536,71407,70002,68466,66219,64389,62860,61471,60279,59949,58936,57539,56149,54954,53104,51815,50931,50088,49067,48494,47510,46264,45144,44410,43375,43125,43449,43904,44214,45394,45820,45698,45425,45277,44741,44410,44242,44049,43711,43318,42909,42456,41976,41476,40992,40483,39958,39431,38912,38437,37978,37542,37135,36769,36490,36245,36035,35856,35719,35707,35674,35629,35581,35534
818,"Egypt",52,"EGY","EGY","Northern Africa","Northern Africa","Developing regions","North Africa","","","Middle East and North Africa","Middle East and North Africa","Africa","Developing countries","","North Africa","Eastern Mediterranean","Lower middle income","Middle East and North Africa","Middle income","Low and middle income","Africa","","Less developed regions","Excluding least developed countries","Excluding China","OIC","Arab","OIC Lower middle income","OIC Middle income","Countdown","North Africa","Africa","Northern Africa","Non-fragile","Non-fragile","Non-fragile","","Africa","Northern Africa","",1,463912,411072,378198,362210,361820,375654,401622,433761,467809,499042,522840,532038,532282,527212,522444,522374,528368,539235,552478,564542,572984,575542,575265,575436,580530,593593,615416,644738,678428,712099,742409,764155,782153,797887,813781,831364,851831,874279,893275,901783,895392,871331,834028,791430,754719,732200,728006,737623,757609,782191,806670,830607,855582,879187,898558,912258,915799,911878,910287,924480,962879,1034914,1130365,1228721,1302420,1332613,1304212,1234921,1144548,1062690,1011831,1005082,1028535,1070504,1112779,1141807,1152498,1151330,1143652,1137610,1139188,1150346,1167740,1188860,1210013,1228366,1243720,1256624,1266578,1273291,1276732,1277254,1274405,1269277,1263402,1257952,1254567,1251760,1249329,1246799,1243830,1319546,1455655,1482281,1476771,1475413,1495181,1481273,1511223,1566691,1627236,1681516,1785468,1845208,1872503,1892151,1924077,1960794,1993505,2026208,2054970,2079253,2125046,2147822,2156773,2169163,2200372,2242553,2299866,2372192,2453764,2542662,2670781,2773050,2857689,2939600,3031762,3134088,3228844,3314533,3379269,3415936,3469473,3460467,3406949,3339770,3280925,3162170,3097336,3075326,3073474,3076076,3112468,3157564,3208014,3262883,3322378,3430141,3495805,3540238,3601261,3706664,3774796,3938677,4163400,4378724,4537539,4804398,4898801,4866665,4794799,4742682,4538305,4446587,4439560,4450546,4433088,4458100,4461798,4445980,4436302,4450186,4483023,4522522,4571430,4624999,4682188,4763749,4833066,4892322,4944225,4990848,5038882,5070385,5088943,5098273,5100420,5082751,5070022,5059484,5046740,5028369
826,"United Kingdom",194,"GBR","UKD","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Europe","High income: OECD","","High income","","Europe","","More developed regions","More developed regions","","","","","","","","","","","","","","Europe","Northern Europe","",1,468048,377205,320201,290880,284546,296720,323521,358267,396402,433533,465644,488706,502838,508687,508053,502593,492081,476543,457454,436972,416925,398686,381706,366508,353391,342552,334028,327884,324707,325108,329291,337678,349564,362737,374253,382013,384425,382905,378743,374027,370329,368438,367544,366881,365280,361977,356668,350146,343192,336857,332011,328150,325335,325204,329850,340418,357840,381101,405368,424012,432439,428561,414498,395209,378039,368353,368969,376722,388553,399756,406854,409203,407800,403693,398608,393894,390234,386717,383585,381053,379269,378910,379372,380571,382310,384401,387354,390563,393799,396843,399578,402486,404851,406753,408272,409390,410649,411451,411779,411657,411169,1663863,1729494,1678782,1617543,1575066,1547465,1430845,1408284,1439132,1487629,1532117,1632170,1706380,1756960,1797795,1839124,1898677,1921003,1917497,1897101,1865887,1797220,1735291,1677657,1619473,1557269,1483196,1424013,1376750,1341075,1316799,1307710,1311323,1325081,1344722,1368389,1422790,1455163,1472701,1485103,1498799,1499237,1501989,1505959,1506033,1498315,1481123,1462453,1441741,1420460,1399732,1373461,1352830,1339161,1335587,1343297,1347420,1375749,1419229,1462996,1498954,1580076,1614211,1616122,1609972,1611412,1576070,1568494,1581125,1596201,1601124,1611284,1615436,1612880,1608039,1603209,1596634,1588566,1580103,1571332,1562178,1548923,1541153,1537507,1536206,1535716,1538135,1543440,1550604,1558956,1568068,1581865,1594021,1605172,1615721,1625383,1634483,1642838,1650071,1655479,1658366
834,"Tanzania",12,"TZA","TNZ","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","Eastern Africa","Least developed countries","","Eastern and Southern Africa","Sub-Saharan Africa","Africa","Developing countries","Least developed countries","","Africa","Low income","Sub-Saharan Africa","Low income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Least developed countries","Excluding China","","","","","Countdown","Eastern Africa","Africa","Eastern Africa","Non-fragile","Non-fragile","Non-fragile","USAID","Africa","Eastern Africa","",1,167105,163996,163554,165496,169641,175806,183306,191830,200860,209793,218023,223943,229096,233949,239223,245494,252230,260012,268662,277909,287511,296223,305415,315006,324907,335054,344975,355248,365771,376430,387156,396879,406851,417160,427938,439290,450399,462097,474537,487903,502207,516139,531418,546679,560211,571064,580455,587318,594707,606664,625801,653406,687946,725347,760012,787962,802530,811076,817159,826061,841718,866695,898087,932437,964893,991908,1011103,1025393,1037028,1049329,1064859,1084961,1108032,1133366,1159760,1186212,1212352,1238611,1264950,1291361,1317805,1344079,1370271,1396238,1421872,1447105,1472129,1496770,1520889,1544348,1567078,1589393,1610992,1632081,1652950,1673803,1695308,1716788,1738096,1758999,1779322,571504,592357,602305,609977,619938,634292,647420,665092,685758,707963,731644,766127,792858,814680,836189,861441,890782,917796,944468,972289,1003354,1041617,1076194,1108992,1142233,1178211,1221532,1260556,1297406,1334280,1373621,1420084,1461163,1499283,1537314,1578303,1625910,1669114,1710793,1754677,1804970,1866800,1924695,1979851,2030807,2076336,2133784,2176902,2211840,2250778,2304785,2363128,2440711,2534095,2632975,2731364,2862443,2959579,3033690,3104710,3188516,3260850,3349931,3452701,3556768,3653406,3763991,3856376,3934703,4009194,4087090,4155206,4231070,4313888,4399776,4486442,4579756,4673998,4769028,4866183,4966872,5078315,5185317,5289626,5393106,5497633,5607190,5712269,5813977,5913048,6010304,6108709,6202748,6293286,6381423,6468104,6554736,6640089,6724122,6806560,6887482
840,"United States of America",195,"USA","USA","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Americas","High income: OECD","","High income","","Northern America","","More developed regions","More developed regions","","","","","","","","","","","","","","Americas","Northern America","",1,1839926,1810931,1808485,1826975,1861729,1908150,1961359,2012497,2055164,2082617,2088836,2071668,2031666,1974278,1908011,1840193,1774298,1707541,1646164,1597695,1567220,1560745,1573149,1597298,1622518,1640949,1645704,1643227,1638652,1639722,1651794,1679588,1717360,1759286,1797393,1826064,1842618,1849521,1850704,1852176,1858186,1872340,1891519,1910577,1922076,1921102,1899313,1865176,1829255,1806643,1807810,1845842,1906385,1976308,2036890,2074479,2082882,2070141,2041092,2003862,1965540,1928888,1890396,1858214,1842730,1850506,1890010,1952909,2025493,2088476,2128075,2139350,2127168,2100377,2072560,2053836,2050390,2055148,2065264,2075929,2083549,2090835,2095819,2099232,2102254,2105755,2113412,2121133,2128409,2134603,2139354,2145723,2150376,2154154,2158183,2163184,2172692,2182792,2192971,2202586,2211220,6584653,6867804,7041125,7194685,7358148,7529670,7609839,7741509,7884642,8002136,8073117,8189655,8214052,8161243,8064134,7949067,7793086,7619944,7443343,7269703,7093607,6810899,6637378,6539310,6472789,6409187,6433508,6425142,6396565,6382209,6410829,6493400,6584392,6688389,6795767,6902912,7065636,7177648,7253762,7316101,7379451,7431766,7479953,7522295,7551559,7574697,7671717,7686698,7652375,7614497,7595329,7491750,7487455,7548356,7618546,7669930,7888081,7979859,7977343,7939931,7919583,7940665,7907357,7852151,7803950,7779923,7687348,7703143,7791525,7894765,7976370,8178779,8281776,8311871,8321465,8346956,8350368,8362512,8384703,8402172,8406135,8416299,8424677,8428973,8431907,8435610,8462950,8483267,8498717,8511712,8525561,8569397,8597379,8615402,8630706,8649219,8686301,8718560,8747691,8774521,8800991
854,"Burkina Faso",24,"BFA","UPV","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","West Africa","Least developed countries","","West and Central Africa","Sub-Saharan Africa","Africa","Developing countries","Least developed countries","","Africa","Low income","Sub-Saharan Africa","Low income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Least developed countries","Excluding China","OIC","Africa","OIC Low income","","Countdown","West Africa","Africa","Western Africa","Non-fragile","Non-fragile","Non-fragile","","Africa","Western Africa","",1,74977,76758,78279,79743,81252,82856,83977,85313,86795,88332,89858,90881,92007,93328,94976,97036,99089,101633,104458,107293,109944,111718,113400,115252,117637,120808,124445,128874,133799,138810,143586,147050,150419,153722,157057,160525,163574,166857,170454,174472,178981,183562,188692,194268,200132,206143,211591,217287,223178,229230,235427,240995,246755,252849,259462,266657,273856,281737,289706,297041,303289,307684,311132,314270,318008,323008,329565,337327,345789,354190,361948,368434,374345,379965,385727,391956,398601,405683,413004,420300,427362,433981,440403,446623,452661,458536,464178,469666,475002,480199,485266,490244,495125,499884,504482,508899,513184,517311,521344,525377,529466,261941,266208,269571,272035,274788,279330,288444,294331,298478,302377,307610,316956,322904,327037,331197,337276,346521,354204,361295,368450,376592,389336,398174,404831,411736,421208,433915,445917,458112,471068,485916,507397,524066,537828,551008,565817,584049,598748,611626,624437,639007,656631,672829,688639,705150,723827,748870,770507,790410,810480,832686,860789,884661,906288,928601,955103,989166,1020616,1050971,1080543,1109605,1141944,1167873,1189477,1209953,1231903,1250708,1272709,1297331,1322796,1348109,1378525,1405274,1429536,1453647,1479582,1507810,1535012,1561889,1588665,1615869,1646217,1674054,1700134,1725422,1750882,1778347,1803294,1826480,1848672,1870657,1893902,1915240,1935189,1954236,1972944,1993385,2011772,2028739,2045096,2061646
